contentId,catchphrase
3335400,층별로 다른 콘셉트를 지닌 파주 대형 카페
2726658,아름다운 자연 속 휴식공간
984650,창 밖으로 펼쳐지는 야경의 운치와 아름다운 강남의 경관
1624842,파주를 대표하는 조선시대의 지방교육기관
2752533,매일 신선한 재료로 정성껏 준비하는 여수 돌게장 전문점
1797827,전통 재래식 소머리 국밥을 맛볼 수 있는 곳
2554548,아이들이 철도업무 및 시설을 직접 체험할 수 있는 곳
946271,자연과 낭만이 함께하는 특별한 휴식처
2902110,한우물회가 맛있기로 소문난 곳
2930935,"제주도, 해안따라 걷는 숨은 비경"
3083429,아이들을 위한 안전한 실내 놀이공간
2606221,터널 끝에서 찍는 인생샷은 필수
2855865,청정지역 최상급 한우고기 전문점
2826354,"낮에는 커피를, 밤에는 맥주를!"
3027640,가볍게 오르는 석성산 최단코스 일출 명소
2860755,믿고 먹는 해운대 한우 맛집
130497,의재 허백련 선생의 작품과 그의 정신을 느낄 수 있는 곳
2792314,아름다운 강의 경치를 마음껏 느끼다
2892199,원주 치악산 전망 좋은 카페 553
125851,바다낚시를 즐기며 아름다운 자연과 벗 삼는 신진도
596705,청정자연을 자랑하는 장수 풍뎅이의 마을
3093850,춘식이와 함께 즐기는 전시
2761559,자연속에서의 휴식
2755700,거제에서 즐기는 둘레길
2870355,"백반, 매운탕이 유명한 부안의 현지인 맛집"
983731,"다양한 편의실과 깨끗한 객실, 고객을 생각하는 마음이 가득한 호텔"
3113375,우주항공산업의 중심지 사천에서 즐기는 특별한 투어
2894395,계곡과 나무와 함께 하는 자연 속 카페
2765251,서울 근교 수상레저
1068150,"한여름 햇전어의 유혹! 잡수시고, 노시고, 주무시고 가이소!"
2859307,장어와 석갈비가 별미로 소문난 곳
1201197,조선 중기 4대 문장가 이정구 선생의 문집 간행을 위한 목판
2772260,다양하고 신선한 커피를 맛볼 수 있는 곳
129540,망끝에서 바라보는 붉은 해넘이 장관
130194,부안 지역 문화 발전에 앞장서는 기관
2654436,성산일출봉 옆 시원한 해물뚝배기 맛집
126383,임진왜란 의병장인 충장공 김덕령을 배향하는 사당
3007836,알파카를 가까이에서 체험하는 카페
132593,아시아 최대 규모의 프리미엄 아웃렛
2764960,코카콜라의 세상으로 떠나는 여행
2776851,동해안 최북단 항구에 위치한 수산시장
2630325,진정한 막국수의 맛
2019720,어릴 적 추억을 담고 있는 벽화마을
2749790,언제나 시원하고 아름다운 곳
2782249,역사와 문화의 만남
2925290,정선에 있는 곤드레 전문 밥집
1936796,이북식 국밥과 아바이 순대를 맛볼 수 있는 곳
2912364,밤을 넣어 만든 짜장면으로 유명한 곳
1684192,근대화 시기의 과도기적인 건축양식을 보여주는 곳
2713848,특별한 공간에서의 특별한 체험
2756396,"덕수궁이 밤빛에 물드는 시간, 석조전으로 초대합니다."
134949,중국 전통 코스요리의 진수를 보여주는 중식당
2765500,북한강을 바라보며 식사하기 좋은 곳
2796968,다양한 공예가 함께 어우러질 수 있는 공예창작지원 공간
133817,오래된 가정집에서 즐기는 쫀득한 감자옹심이와 칼국수의 만남
2908969,개별휴식공간과 포토존 컨셉의 호텔형 카라반 캠핑
2751258,경기 광주시 물놀이하기 좋은 계곡
3011803,조용한 낭만이 가득한 100그루의 단풍나무 숲
2580577,동양의 나폴리 통영항이 내려다보이는 리조트
2730794,다양한 체험으로 재미와 힐링을 동시에
128263,각종 허브 체험과 식사를 즐길 수 있는 농원
131074,동해 최고의 감성돔 낚시터이자 싱싱한 회가 있는 항구
814255,도심 속 걷기 좋은 공원
2747120,노량진 수산시장에서 엄선한 생선을 가져와 사용하는 수제 초밥 전문점
728470,깔끔한 중식 맛집
2739471,갤러리와 기획전시공간을 결합한 신개념 복합문화공간
2707151,넓은 들판에 마음까지도 힐링되는 공원
2651718,쾌적한 호텔을 원한다면!
2997829,AI 아트 체험 테마파크! 남녀노소 익사이팅하게 즐기는 신기한 미디어 체험공간
1186170,"정유재란, 왜구에 맞서 싸우던 7명의 의병장을 기리며"
2859930,부드럽고 쫄깃한 면발의 칼국수
2875100,행주산성 대형 브런치 카페
2905139,커피와 어울리는 브라운 톤의 앤티크한 카페
2763808,아름다운 풍경을 만끽할 수 있는 여행
130083,민속유물 관람을 통해 과거 여행을 떠나볼 수 있는 곳
2035335,"나주 잔치, play 마한!"
337529,달이 뜬 풍광이 아름다운 사찰
2872353,하늘과 바다가 하나되는 오션뷰카페
2781516,가성비와 가심비를 모두 사로잡을 퓨전 아시아 이탈리안 다이닝 전문점
2829013,수원시 신동 카페거리에 있는 커피맛집
3411069,제천 메인 시내 감성 소품샵
2895295,남원 창공 가로지르는 국내 최초 도심형 다이나믹 짚와이어
1950219,정겨움과 고풍스러움을 동시에 느끼는 여행
3025830,서해 바다를 감상하며 걷는 길
2561932,온 가족을 위한 넓은 공간과 3개의 침실을 갖춘 프리미엄 콘도미니엄
2577897,황토를 사용한 전통가옥
2734155,아이와 가기 참 좋은 곳
2793907,현지인이 사랑하는 식당
2737982,푸른 숲과 맑은 계곡이 노래하는 곳
2876940,다양한 탕수육으로 유명한 중식집
407252,"숲속에서의 하루, 그리고 다양한 체험이 있는 자연휴양림"
2779433,얼큰한 육수와 쫄깃한 면발의 얼큰 칼국수
1012593,10구간 : 11km / 소요시간 5시간
2703764,목포와 신안 압해도를 연결하는 다리
2867048,권선구 부대찌개 전문점
316107,한국 불교 태고종 소속 전통사찰 제78호
2717604,자유롭고 여유롭게
2760248,수도권에서 멀지 않은 근교에 위치한 가정지향형 펜션
2375064,정비소를 재탄생시킨 복합 문화 공간
2706627,"산림자원, 지역자원, 관광문화자원을 활용하여 조성된 숲 길"
127440,신라 흥덕왕 2년 도성국사가 창건한 유서깊은 천년 고찰
2547512,지구의 신비를 간직한 희귀암을 만날 수 있는 곳
1948962,평화로움 속에 몸을 맡기다
403767,사찰 음식에서 느끼는 자연
1852075,시대에 다리를 놓다 - Bridge the Times
126037,불국사와 석굴암을 품은 산
577266,자연지형지물과 수목을 그대로 살린 자연 친화적인 코스가 있는 곳
2795805,유기농 농산물도매시장
125742,88 서울올림픽을 기념해 북한강변에 인접한 공원
2706568,왕의 침소에서 보내는 아늑한 하룻밤
2785613,벼루 모양을 닮은 연지(硯池)못
127412,즐길거리가 다양한 연평도
3081424,해양 재난과 사고에서 스스로 살아남는 법을 배우는 곳
2578995,"남해의 절경, 외도와 해금강이 한눈에 보이는 거제 유일 호텔"
843239,와인과 함께 고급스러운 한끼 식사
2866548,짜지 않고 맛있는 게장백반을 맛볼 수 있는 곳
2707232,목포의 생태문화 이야기가 함께하는
2799111,불교문화
2742259,울창한 숲과 다양한 자생식물을 볼 수 있는 곳
130065,남도 민속과 광주 근현대사 전시관
2819569,비행기 타지 않아도 떠날 수 있는 동남아 여행 디풀빌라
134581,고지대에서 생산하는 더덕을 맛볼 수 있는 식당
2769784,수령 20년이 넘은 나무가 아름다운 터널을 이루다
2810577,맛있는 일본라멘을 맛보고 싶다면 이곳
2761808,자작나무가 울창한 캠핑장
1807125,레저와 힐링이 함께하는 공간
2787116,숨은 전통 송어 맛집
2740056,바다의 보물을 감상할 수 있는 유람선
2789806,상당산성 부근 맛깔나는 토속음식 전문점
482093,아흔아홉골의 수려한 풍광속에 들어앉은 사찰
129523,신라 최초의 석씨 왕 탈해왕릉
2819875,특별한 체험을 하는 곳
2771421,특유의 기법을 사용한 양갈비를 맛볼 수 있는 곳
2560741,청춘축제! 행복북구!
2892005,갈치조림과 돌솥밥이 맛있는 한식집
2029064,파주출판도시에 생겨난 1호 북카페
2757208,고풍스러우면서도 토속적인 맛집
2839860,설악산으로 향하는 솔숲에 있는 한옥카페
2899198,10억송이 가을꽃이 수놓은 아름다운 황룡강을 만끽하세요!
129673,부처님의 진신사리가 모셔진 적멸보궁
2860663,보리를 먹여 키운 맥우를 맛볼 수 있는 곳
1579507,통일신라시대에 만들어진 석불
315917,생활속에서 체험하고 참선하며 기도하다
2731139,어린이들이 놀기 좋은 자연 속 캠핑장
2792110,넓은 잔디에서 즐기는 낭만 있는 오토캠핑
2869736,산처럼 우직한 고기철학을 가진 곳
2723094,자연의 따뜻한 감성을 전달하는 달빛 고운 허브팜
2901102,인천 호구포역 인근 1.3% 한우고기 짝갈비 맛집
1342639,순천에 마련된 도예 공간
2399209,부산 유일의 디자인 전문 전시
2788913,아름다운 정원을 만끽하며 맛보는 커피
2782813,수문해수욕장 앞 키조개 거리 장흥삼합 맛집
2770588,누구와 오더라도 가장 행복한 여행
2765219,담백한 맛이 고향을 생각나게하는 음식점
794720,가야 허황후의 오빠 장유화상이 신어산에 세운 사찰
1888040,"춘천 핫플레이스, 조명맛집 한옥카페"
2872808,갈비탕이 유명한 정육식당
125954,고려 시대에 번창한 안국사의 보물 석탑
2714534,자연 속에 있는 산양들의 모습을 만날 수 있는 곳
2755544,"시민들의 건강한 마음챙김을 위한 서울 도시 축제이자, 멘탈 힐링 축제입니다."
131064,문경에서 월척을 낚을 수 있는 저수지
2523923,대한민국 최북단 청정지역 화천에 있는 아름다운 자연과 함께할 수 있는 숙소
1761991,정갈한 메뉴와 자극적이지 않은 건강함이 묻어나는 맛
126884,금산 시내에 남아있는 고려시대 석탑
2714723,수려한 경관을 즐기며 트레킹하기 좋은 산
2615319,국보 천상열차분야지도를 만든 금헌 류방택의 이름을 따서 지은 천문기상과학관
690680,국내외 유명 브랜드와 편의 시설을 이용해보자 !
2841715,하늘과 맞닿은 루프탑 카페
2568658,정갈한 밥상
2875856,도심 속 열린 건강축제
2741086,반려견과 함께하는 카페
606248,천문체험과 농촌체험이 모두 가능한 마을
2729348,"황매산 모산재가 한눈에 들어오는, 낮에는 산멍 밤에는 별멍하기 좋은 곳"
228892,백일홍과 연못과 정자가 아름다운 민간정원
2874890,애니골에서 먹는 대구 동인동식 소갈비찜
125561,우리 조상과 선비의 숨결이 서려있는 곳
2687291,한식 전문 오대갈비
2753389,지역 주민들이 즐겨찾는 시장
2842478,숙박 없는 도심 속 셀프 바비큐장
2923441,무주호 앞 정크아트 작품을 감상할 수 있는 카페
2776834,조용하게 힐링을 할 수 있는 항구
1607698,다양한 메뉴를 맛볼 수 있는 중식 전문점
2616103,양념이 자작하게 스며들은 돼지갈비가 일품인 식당
2743791,자연이 주는 선물같은 공간
2869105,지리산 한돈을 숙성시켜 만든 돈카츠
3113577,null
2751472,숲에 둘러싸인 반려견 카페
134738,동물 복지 사육 환경으로 기른 좋은 등급의 생고기 전문 식당
1954828,600년의 역사를 간직한 조선시대 교육기관
2870406,여유로운 식사를 할 수 있는 참복 요리집
126885,청동기 시대의 고인돌
2869930,김포 로컬푸드를 활용한 일품 한정식
2660053,햇살이 참으로 따뜻한 집
912896,산과 계곡에서 휴식할 수 있는 숙소
2702136,원주시 관설동에 위치한 낚시터
2899271,남한산성 앞 한옥 카페
128926,아름다운 강변에 위치한 천년고찰
2746268,삼나무들이 빼곡하게 자리 잡은 아름다운 숲
2734949,이탈리아 음식 전문점
2773711,최고의 풍미와 육즙을 맛볼 수 있는 이베리코 흑돼지 전문점
126752,수도권에서  걷기 좋은 명산
1730535,안동 한우불고기축제가 열리는 전통시장
2603252,KTX 서울역권에 위치한 숙소
1348630,다양한 농어촌 체험거리가 있는 마을
2717337,꽃과 함께 하는 힐링의 시간
2606143,시력을 강화해주는 오디
2873251,보리밥과 곤드레밥으로 즐기는 웰빙 맛집
2518877,시티투어를 떠나보는 시간
2752202,수채화 같은 정원과 투명돔의 환상적인 조화!
2829111,새콤한 묵은지 김치찌개 전문점
2714661,산 좋고 물 맑기로 유명한 농촌마을
2904970,포토존이 가득한 갤러리 카페
2860731,중문관광단지 내에 있는 브런치 먹기 좋은 베이커리 카페
2755020,남원에서 가장 큰 재래시장
2782747,다양한 소품과 볼거리가 가득한 소품 숍
2836603,저렴한 가격으로 즐기는 무제한 회전초밥
317490,팔공산에 자리한 전통사찰
3008431,여수에서 느낄 수 있는 최고의 레저
